nstxu_204202/N2/egn02w.2199E+02,bad
nstxu_204202/N9/egn09w.3285E+02,bad
nstxu_204202/N10/egn10w.5883E+01,bad
nstxu_204202/N7/egn07w.5735E+01,bad
nstxu_204202/N7/egn07w.6822E+01,bad
nstxu_204202/N7/egn07w.1282E+02,bad
nstxu_204202/N2/egn02w.7267E+01,bad
nstxu_204202/N6/egn06w.2617E+02,bad
nstxu_204202/N5/egn05w.3189E+02,bad
nstxu_204202/N10/egn10w.8645E+01,bad
nstxu_204202/N4/egn04w.3144E+02,bad
nstxu_204202/N9/egn09w.3282E+02,bad
nstxu_204202/N4/egn04w.3325E+02,bad
nstxu_204202/N7/egn07w.1327E+02,bad
nstxu_204202/N6/egn06w.2910E+02,bad
nstxu_204202/N9/egn09w.6742E+01,bad
nstxu_204202/N1/egn01w.3981E+02,bad
nstxu_204202/N10/egn10w.9791E+01,bad
nstxu_204202/N2/egn02w.2278E+02,bad
nstxu_204202/N6/egn06w.7662E+01,bad
nstxu_204202/N7/egn07w.2176E+02,bad
nstxu_204202/N8/egn08w.1566E+02,bad
nstxu_204202/N5/egn05w.7562E+01,bad
nstxu_204202/N9/egn09w.5840E+01,bad
nstxu_204202/N6/egn06w.2927E+02,bad
nstxu_204202/N4/egn04w.3121E+02,bad
nstxu_204202/N6/egn06w.9833E+01,bad
nstxu_204202/N5/egn05w.1086E+02,bad
nstxu_204202/N9/egn09w.2021E+02,bad
nstxu_204202/N10/egn10w.6723E+01,bad
nstxu_204202/N2/egn02w.1429E+02,bad
nstxu_204202/N10/egn10w.3048E+02,bad
nstxu_204202/N4/egn04w.3289E+02,bad
nstxu_204202/N4/egn04w.8247E+01,bad
nstxu_204202/N7/egn07w.1353E+02,bad
nstxu_204202/N1/egn01w.3216E+02,bad
nstxu_204202/N6/egn06w.9396E+01,bad
nstxu_204202/N4/egn04w.2841E+02,bad
nstxu_204202/N6/egn06w.1175E+02,bad
nstxu_204202/N4/egn04w.3077E+02,bad
nstxu_204202/N7/egn07w.1602E+02,bad
nstxu_204202/N5/egn05w.6749E+01,bad
nstxu_204202/N5/egn05w.3044E+02,bad
nstxu_204202/N5/egn05w.6678E+01,bad
nstxu_204202/N1/egn01w.4648E+02,bad
nstxu_204202/N10/egn10w.3231E+02,bad
nstxu_204202/N10/egn10w.6112E+01,bad
nstxu_204202/N10/egn10w.8334E+01,bad
nstxu_204202/N9/egn09w.6129E+01,bad
nstxu_204202/N4/egn04w.3037E+02,bad
nstxu_204202/N4/egn04w.2997E+02,bad
nstxu_204202/N6/egn06w.2868E+02,bad
nstxu_204202/N5/egn05w.2900E+02,bad
nstxu_204202/N10/egn10w.3405E+02,bad
nstxu_204202/N6/egn06w.3346E+02,bad
nstxu_204202/N7/egn07w.5281E+01,bad
nstxu_204202/N9/egn09w.5255E+01,bad
nstxu_204202/N10/egn10w.6943E+01,bad
nstxu_204202/N3/egn03w.5865E+01,bad
nstxu_204202/N8/egn08w.2400E+02,bad
nstxu_204202/N1/egn01w.6355E+01,bad
nstxu_204202/N9/egn09w.3472E+02,bad
nstxu_204202/N4/egn04w.2191E+02,bad
nstxu_204202/N10/egn10w.3225E+02,bad
nstxu_204202/N10/egn10w.2573E+02,bad
nstxu_204202/N2/egn02w.3044E+02,bad
nstxu_204202/N10/egn10w.3282E+02,bad
nstxu_204202/N4/egn04w.2978E+02,bad
nstxu_204202/N10/egn10w.1303E+02,good
nstxu_204202/N8/egn08w.1650E+02,good
nstxu_204202/N7/egn07w.1819E+02,good
nstxu_204202/N9/egn09w.3222E+02,good
nstxu_204202/N2/egn02w.6554E+01,good
nstxu_204202/N9/egn09w.2201E+02,good
nstxu_204202/N6/egn06w.2315E+02,good
nstxu_204202/N6/egn06w.1618E+02,good
nstxu_204202/N4/egn04w.8263E+01,good
nstxu_204202/N6/egn06w.1001E+02,good
nstxu_204202/N8/egn08w.2651E+02,good
nstxu_204202/N10/egn10w.2604E+02,good
nstxu_204202/N7/egn07w.2851E+02,good
nstxu_204202/N9/egn09w.3289E+02,good
nstxu_204202/N7/egn07w.1667E+02,good
nstxu_204202/N9/egn09w.1439E+02,good
nstxu_204202/N9/egn09w.1941E+02,good
nstxu_204202/N7/egn07w.1162E+02,good
nstxu_204202/N5/egn05w.1358E+02,good
nstxu_204202/N5/egn05w.1266E+02,good
nstxu_204202/N9/egn09w.1562E+02,good
nstxu_204202/N3/egn03w.1359E+02,good
nstxu_204202/N9/egn09w.3150E+02,good
nstxu_204202/N10/egn10w.1568E+02,good
nstxu_204202/N8/egn08w.3013E+02,good
nstxu_204202/N9/egn09w.1091E+02,good
nstxu_204202/N7/egn07w.3107E+02,good
nstxu_204202/N7/egn07w.8929E+01,good
nstxu_204202/N8/egn08w.2323E+02,good
nstxu_204202/N10/egn10w.2928E+02,good
nstxu_204202/N7/egn07w.1444E+02,good
nstxu_204202/N3/egn03w.1740E+02,good
nstxu_204202/N6/egn06w.1439E+02,good
nstxu_204202/N5/egn05w.2135E+02,good
nstxu_204202/N9/egn09w.1804E+02,good
nstxu_204202/N4/egn04w.2898E+02,bad,good
nstxu_204202/N10/egn10w.2074E+02,good
nstxu_204202/N5/egn05w.2391E+02,good
nstxu_204202/N4/egn04w.2078E+02,good
nstxu_204202/N6/egn06w.9143E+01,good
nstxu_204202/N8/egn08w.2025E+02,good
nstxu_204202/N7/egn07w.9477E+01,good
nstxu_204202/N9/egn09w.9539E+01,good
nstxu_204202/N10/egn10w.2304E+02,good
nstxu_204202/N3/egn03w.6963E+01,good
nstxu_204202/N7/egn07w.1060E+02,good
nstxu_204202/N5/egn05w.1651E+02,good
nstxu_204202/N3/egn03w.7521E+01,good
nstxu_204202/N6/egn06w.1899E+02,good
nstxu_204202/N3/egn03w.1017E+02,good
nstxu_204202/N4/egn04w.2635E+02,good
nstxu_204202/N7/egn07w.8631E+01,good
nstxu_204202/N9/egn09w.1029E+02,good
nstxu_204202/N8/egn08w.9915E+01,good
nstxu_204202/N8/egn08w.1790E+02,good
nstxu_204202/N9/egn09w.1197E+02,good
nstxu_204202/N10/egn10w.1915E+02,good
nstxu_204202/N6/egn06w.1273E+02,good
nstxu_204202/N8/egn08w.3306E+02,good
nstxu_204202/N10/egn10w.1425E+02,good
nstxu_204202/N6/egn06w.7914E+01,good
nstxu_204202/N6/egn06w.2987E+02,good
nstxu_204202/N3/egn03w.9141E+01,good
nstxu_204202/N9/egn09w.3423E+02,good
nstxu_204202/N10/egn10w.3236E+02,good
nstxu_204202/N8/egn08w.9247E+01,good
nstxu_204202/N8/egn08w.1192E+02,good
nstxu_204202/N8/egn08w.1072E+02,good
nstxu_204202/N4/egn04w.1754E+02,good
nstxu_204202/N10/egn10w.1026E+02,good
nstxu_204202/N4/egn04w.1363E+02,good
nstx_120113/N1/egn01w.1388E+02,bad
nstx_120113/N1/egn01w.1397E+02,bad
nstx_120113/N1/egn01w.1406E+02,bad
nstx_120113/N1/egn01w.1415E+02,bad
nstx_120113/N1/egn01w.1425E+02,bad
nstx_120113/N1/egn01w.1435E+02,bad
nstx_120113/N1/egn01w.1445E+02,bad
nstx_120113/N1/egn01w.1455E+02,bad
nstx_120113/N1/egn01w.1602E+02,bad
nstx_120113/N1/egn01w.1621E+02,bad
nstx_120113/N1/egn01w.1642E+02,bad
nstx_120113/N1/egn01w.1664E+02,bad
nstx_120113/N1/egn01w.1728E+02,bad
nstx_120113/N1/egn01w.1754E+02,bad
nstx_120113/N1/egn01w.1780E+02,bad
nstx_120113/N1/egn01w.1807E+02,bad
nstx_120113/N1/egn01w.1833E+02,bad
nstx_120113/N1/egn01w.1861E+02,bad
nstx_120113/N1/egn01w.1888E+02,bad
nstx_120113/N1/egn01w.1916E+02,bad
nstx_120113/N1/egn01w.1945E+02,bad
nstx_120113/N1/egn01w.1974E+02,bad
nstx_120113/N1/egn01w.2003E+02,bad
nstx_120113/N1/egn01w.2065E+02,bad
nstx_120113/N1/egn01w.2096E+02,bad
nstx_120113/N1/egn01w.2125E+02,bad
nstx_120113/N1/egn01w.2163E+02,bad
nstx_120113/N1/egn01w.2196E+02,bad
nstx_120113/N1/egn01w.2231E+02,bad
nstx_120113/N1/egn01w.2266E+02,bad
nstx_120113/N1/egn01w.2340E+02,bad
nstx_120113/N1/egn01w.2378E+02,bad
nstx_120113/N1/egn01w.2417E+02,bad
nstx_120113/N1/egn01w.2456E+02,bad
nstx_120113/N1/egn01w.2497E+02,bad
nstx_120113/N1/egn01w.2538E+02,bad
nstx_120113/N1/egn01w.2580E+02,bad
nstx_120113/N1/egn01w.2623E+02,bad
nstx_120113/N1/egn01w.2666E+02,bad
nstx_120113/N1/egn01w.5550E+02,bad
nstx_120113/N1/egn01w.5716E+02,bad
nstx_120113/N1/egn01w.5763E+02,bad
nstx_120113/N1/egn01w.5896E+02,bad
nstx_120113/N1/egn01w.5953E+02,bad
nstx_120113/N1/egn01w.5982E+02,bad
nstx_120113/N1/egn01w.6001E+02,bad
nstx_120113/N1/egn01w.6007E+02,bad
nstx_120113/N10/egn10w.1089E+02,good
nstx_120113/N10/egn10w.1224E+02,good
nstx_120113/N10/egn10w.1368E+02,good
nstx_120113/N10/egn10w.1534E+02,good
nstx_120113/N10/egn10w.1727E+02,bad
nstx_120113/N10/egn10w.1738E+02,bad
nstx_120113/N10/egn10w.1743E+02,bad
nstx_120113/N10/egn10w.1748E+02,bad
nstx_120113/N10/egn10w.1754E+02,bad
nstx_120113/N10/egn10w.1760E+02,bad
nstx_120113/N10/egn10w.1768E+02,bad
nstx_120113/N10/egn10w.1776E+02,bad
nstx_120113/N10/egn10w.1785E+02,bad
nstx_120113/N10/egn10w.1794E+02,bad
nstx_120113/N10/egn10w.1804E+02,bad
nstx_120113/N10/egn10w.1816E+02,bad
nstx_120113/N10/egn10w.1822E+02,bad
nstx_120113/N10/egn10w.1838E+02,bad
nstx_120113/N10/egn10w.1852E+02,bad
nstx_120113/N10/egn10w.1929E+02,bad
nstx_120113/N10/egn10w.2032E+02,good
nstx_120113/N10/egn10w.2299E+02,good
nstx_120113/N10/egn10w.2591E+02,good
nstx_120113/N10/egn10w.2945E+02,good
nstx_120113/N10/egn10w.4548E+02,bad
nstx_120113/N10/egn10w.4585E+02,bad
nstx_120113/N10/egn10w.4695E+02,bad
nstx_120113/N10/egn10w.5042E+02,good
nstx_120113/N10/egn10w.5115E+02,bad
nstx_120113/N10/egn10w.5180E+02,bad
nstx_120113/N10/egn10w.5278E+02,bad
nstx_120113/N10/egn10w.5297E+02,bad
nstx_120113/N10/egn10w.5504E+02,bad
nstx_120113/N10/egn10w.5561E+02,bad
nstx_120113/N10/egn10w.5673E+02,bad
nstx_120113/N10/egn10w.5889E+02,bad
nstx_120113/N10/egn10w.6001E+02,bad
nstx_120113/N10/egn10w.9347E+01,good
nstx_120113/N10/egn10w.9510E+01,good
nstx_120113/N2/egn02w.1062E+02,bad
nstx_120113/N2/egn02w.1088E+02,bad
nstx_120113/N2/egn02w.1148E+02,good
nstx_120113/N2/egn02w.1239E+02,good
nstx_120113/N2/egn02w.1609E+02,bad
nstx_120113/N2/egn02w.2030E+02,bad
nstx_120113/N3/egn03w.5807E+01,good
nstx_120113/N3/egn03w.6981E+01,bad
nstx_120113/N4/egn04w.1052E+02,bad
nstx_120113/N4/egn04w.1223E+02,good
nstx_120113/N4/egn04w.1498E+02,good
nstx_120113/N4/egn04w.2225E+02,bad
nstx_120113/N4/egn04w.2261E+02,bad
nstx_120113/N4/egn04w.2334E+02,good
nstx_120113/N4/egn04w.2625E+02,bad
nstx_120113/N4/egn04w.3413E+02,bad
nstx_120113/N4/egn04w.4455E+02,bad
nstx_120113/N4/egn04w.4463E+02,bad
nstx_120113/N4/egn04w.5581E+02,bad
nstx_120113/N4/egn04w.5664E+02,bad
nstx_120113/N4/egn04w.5685E+02,bad
nstx_120113/N4/egn04w.5849E+02,bad
nstx_120113/N4/egn04w.5912E+02,bad
nstx_120113/N4/egn04w.5947E+02,bad
nstx_120113/N4/egn04w.5969E+02,bad
nstx_120113/N4/egn04w.6761E+01,bad
nstx_120113/N4/egn04w.8865E+01,bad
nstx_120113/N4/egn04w.8937E+01,bad
nstx_120113/N4/egn04w.8982E+01,bad
nstx_120113/N4/egn04w.9018E+01,bad
nstx_120113/N4/egn04w.9059E+01,bad
nstx_120113/N4/egn04w.9198E+01,bad
nstx_120113/N4/egn04w.9355E+01,bad
nstx_120113/N4/egn04w.9419E+01,bad
nstx_120113/N4/egn04w.9542E+01,bad
nstx_120113/N4/egn04w.9876E+01,good
nstx_120113/N5/egn05w.1009E+02,good
nstx_120113/N5/egn05w.1161E+02,bad
nstx_120113/N5/egn05w.1185E+02,bad
nstx_120113/N5/egn05w.1205E+02,bad
nstx_120113/N5/egn05w.1226E+02,good
nstx_120113/N5/egn05w.1259E+02,bad
nstx_120113/N5/egn05w.1279E+02,bad
nstx_120113/N5/egn05w.1375E+02,bad
nstx_120113/N5/egn05w.1530E+02,good
nstx_120113/N5/egn05w.1806E+02,good
nstx_120113/N5/egn05w.2606E+02,bad
nstx_120113/N5/egn05w.2650E+02,bad
nstx_120113/N5/egn05w.2695E+02,bad
nstx_120113/N5/egn05w.2740E+02,bad
nstx_120113/N5/egn05w.2787E+02,bad
nstx_120113/N5/egn05w.2829E+02,bad
nstx_120113/N5/egn05w.3147E+02,bad
nstx_120113/N5/egn05w.4734E+02,bad
nstx_120113/N5/egn05w.4776E+02,bad
nstx_120113/N5/egn05w.4796E+02,bad
nstx_120113/N5/egn05w.5462E+02,bad
nstx_120113/N5/egn05w.5472E+02,bad
nstx_120113/N5/egn05w.5637E+02,bad
nstx_120113/N5/egn05w.5774E+02,bad
nstx_120113/N5/egn05w.9885E+01,bad
nstx_120113/N6/egn06w.1055E+02,good
nstx_120113/N6/egn06w.1147E+02,bad
nstx_120113/N6/egn06w.1202E+02,good
nstx_120113/N6/egn06w.1418E+02,good
nstx_120113/N6/egn06w.1472E+02,good
nstx_120113/N6/egn06w.1484E+02,bad
nstx_120113/N6/egn06w.1783E+02,bad
nstx_120113/N6/egn06w.1905E+02,bad
nstx_120113/N6/egn06w.2071E+02,good
nstx_120113/N6/egn06w.2287E+02,bad
nstx_120113/N6/egn06w.2540E+02,bad
nstx_120113/N6/egn06w.3039E+02,bad
nstx_120113/N6/egn06w.3581E+02,bad
nstx_120113/N6/egn06w.5002E+02,bad
nstx_120113/N6/egn06w.5046E+02,bad
nstx_120113/N6/egn06w.5483E+02,bad
nstx_120113/N6/egn06w.5589E+02,bad
nstx_120113/N6/egn06w.5819E+02,bad
nstx_120113/N6/egn06w.5825E+02,bad
nstx_120113/N6/egn06w.5841E+02,bad
nstx_120113/N6/egn06w.5887E+02,bad
nstx_120113/N6/egn06w.5930E+02,bad
nstx_120113/N6/egn06w.5960E+02,bad
nstx_120113/N6/egn06w.8903E+01,bad
nstx_120113/N6/egn06w.8975E+01,bad
nstx_120113/N6/egn06w.9044E+01,bad
nstx_120113/N6/egn06w.9087E+01,bad
nstx_120113/N6/egn06w.9281E+01,good
nstx_120113/N6/egn06w.9423E+01,good
nstx_120113/N6/egn06w.9881E+01,bad
nstx_120113/N7/egn07w.1057E+02,good
nstx_120113/N7/egn07w.1117E+02,bad
nstx_120113/N7/egn07w.1121E+02,bad
nstx_120113/N7/egn07w.1130E+02,bad
nstx_120113/N7/egn07w.1146E+02,bad
nstx_120113/N7/egn07w.1162E+02,bad
nstx_120113/N7/egn07w.1187E+02,good
nstx_120113/N7/egn07w.1216E+02,bad
nstx_120113/N7/egn07w.1639E+02,good
nstx_120113/N7/egn07w.1753E+02,bad
nstx_120113/N7/egn07w.1976E+02,good
nstx_120113/N7/egn07w.2123E+02,bad
nstx_120113/N7/egn07w.2156E+02,bad
nstx_120113/N7/egn07w.2190E+02,bad
nstx_120113/N7/egn07w.2630E+02,bad
nstx_120113/N7/egn07w.2914E+02,bad
nstx_120113/N7/egn07w.2965E+02,bad
nstx_120113/N7/egn07w.3017E+02,bad
nstx_120113/N7/egn07w.3069E+02,bad
nstx_120113/N7/egn07w.3192E+02,bad
nstx_120113/N7/egn07w.4149E+02,bad
nstx_120113/N7/egn07w.4543E+02,bad
nstx_120113/N7/egn07w.4562E+02,bad
nstx_120113/N7/egn07w.4985E+02,bad
nstx_120113/N7/egn07w.5141E+02,bad
nstx_120113/N7/egn07w.5154E+02,bad
nstx_120113/N7/egn07w.5162E+02,bad
nstx_120113/N7/egn07w.5179E+02,bad
nstx_120113/N7/egn07w.5193E+02,bad
nstx_120113/N7/egn07w.5204E+02,bad
nstx_120113/N7/egn07w.5230E+02,bad
nstx_120113/N7/egn07w.6041E+01,bad
nstx_120113/N8/egn08w.1032E+02,good
nstx_120113/N8/egn08w.1172E+02,good
nstx_120113/N8/egn08w.1321E+02,good
nstx_120113/N8/egn08w.1530E+02,good
nstx_120113/N8/egn08w.1802E+02,good
nstx_120113/N8/egn08w.2101E+02,good
nstx_120113/N8/egn08w.2338E+02,bad
nstx_120113/N8/egn08w.2371E+02,bad
nstx_120113/N8/egn08w.2397E+02,good
nstx_120113/N8/egn08w.2405E+02,bad
nstx_120113/N8/egn08w.2438E+02,bad
nstx_120113/N8/egn08w.2473E+02,bad
nstx_120113/N8/egn08w.2507E+02,bad
nstx_120113/N8/egn08w.2543E+02,bad
nstx_120113/N8/egn08w.2765E+02,bad
nstx_120113/N8/egn08w.4617E+02,bad
nstx_120113/N8/egn08w.4740E+02,bad
nstx_120113/N8/egn08w.5127E+02,bad
nstx_120113/N8/egn08w.5319E+02,bad
nstx_120113/N8/egn08w.9014E+01,good
nstx_120113/N8/egn08w.9477E+01,good
nstx_120113/N9/egn09w.1011E+02,good
nstx_120113/N9/egn09w.1136E+02,good
nstx_120113/N9/egn09w.1386E+02,bad
nstx_120113/N9/egn09w.1638E+02,good
nstx_120113/N9/egn09w.2203E+02,good
nstx_120113/N9/egn09w.2352E+02,bad
nstx_120113/N9/egn09w.2391E+02,bad
nstx_120113/N9/egn09w.2431E+02,bad
nstx_120113/N9/egn09w.2509E+02,good
nstx_120113/N9/egn09w.2877E+02,good
nstx_120113/N9/egn09w.3055E+02,bad
nstx_120113/N9/egn09w.4356E+02,bad
nstx_120113/N9/egn09w.4398E+02,bad
nstx_120113/N9/egn09w.4423E+02,bad
nstx_120113/N9/egn09w.4806E+02,bad
nstx_120113/N9/egn09w.4885E+02,bad
nstx_120113/N9/egn09w.5240E+01,bad
nstx_120113/N9/egn09w.5398E+02,bad
nstx_120113/N9/egn09w.9464E+01,good
nstx_120113/N9/egn09w.9909E+01,good
nstx_135388/N1/egn01w.1016E+03,bad
nstx_135388/N1/egn01w.1041E+03,bad
nstx_135388/N1/egn01w.1061E+03,bad
nstx_135388/N1/egn01w.1384E+02,bad
nstx_135388/N1/egn01w.1934E+02,bad
nstx_135388/N1/egn01w.1963E+02,bad
nstx_135388/N1/egn01w.1991E+02,bad
nstx_135388/N1/egn01w.2018E+02,bad
nstx_135388/N1/egn01w.2068E+02,bad
nstx_135388/N1/egn01w.2092E+02,bad
nstx_135388/N1/egn01w.2115E+02,bad
nstx_135388/N1/egn01w.2137E+02,bad
nstx_135388/N1/egn01w.2159E+02,bad
nstx_135388/N1/egn01w.2180E+02,bad
nstx_135388/N1/egn01w.2200E+02,bad
nstx_135388/N1/egn01w.2220E+02,bad
nstx_135388/N1/egn01w.2239E+02,bad
nstx_135388/N1/egn01w.2277E+02,bad
nstx_135388/N1/egn01w.2296E+02,bad
nstx_135388/N1/egn01w.2732E+02,good
nstx_135388/N1/egn01w.2876E+02,bad
nstx_135388/N1/egn01w.2885E+02,bad
nstx_135388/N1/egn01w.2905E+02,bad
nstx_135388/N1/egn01w.3423E+02,bad
nstx_135388/N1/egn01w.6038E+02,bad
nstx_135388/N1/egn01w.6121E+02,bad
nstx_135388/N1/egn01w.6206E+02,bad
nstx_135388/N1/egn01w.6294E+02,bad
nstx_135388/N1/egn01w.6476E+02,bad
nstx_135388/N10/egn10w.1031E+02,bad
nstx_135388/N10/egn10w.1057E+02,bad
nstx_135388/N10/egn10w.1104E+03,bad
nstx_135388/N10/egn10w.1113E+03,bad
nstx_135388/N10/egn10w.1143E+02,bad
nstx_135388/N10/egn10w.1150E+03,bad
nstx_135388/N10/egn10w.1184E+02,bad
nstx_135388/N10/egn10w.1611E+02,bad
nstx_135388/N10/egn10w.1906E+02,bad
nstx_135388/N10/egn10w.2001E+02,bad
nstx_135388/N10/egn10w.2033E+02,bad
nstx_135388/N10/egn10w.2055E+02,bad
nstx_135388/N10/egn10w.2074E+02,bad
nstx_135388/N10/egn10w.2094E+02,good
nstx_135388/N10/egn10w.2132E+02,bad
nstx_135388/N10/egn10w.2601E+02,good
nstx_135388/N10/egn10w.2649E+02,bad
nstx_135388/N10/egn10w.2680E+02,good
nstx_135388/N10/egn10w.2703E+02,good
nstx_135388/N10/egn10w.2723E+02,good
nstx_135388/N10/egn10w.2742E+02,good
nstx_135388/N10/egn10w.2748E+02,bad
nstx_135388/N10/egn10w.2832E+02,good
nstx_135388/N10/egn10w.2864E+02,good
nstx_135388/N10/egn10w.3008E+02,good
nstx_135388/N10/egn10w.3102E+02,good
nstx_135388/N10/egn10w.3169E+02,good
nstx_135388/N10/egn10w.3245E+02,good
nstx_135388/N10/egn10w.3375E+02,good
nstx_135388/N10/egn10w.3492E+02,good
nstx_135388/N10/egn10w.3656E+02,bad
nstx_135388/N10/egn10w.3674E+02,good
nstx_135388/N10/egn10w.3896E+02,bad
nstx_135388/N10/egn10w.3919E+02,bad
nstx_135388/N10/egn10w.3932E+02,good
nstx_135388/N10/egn10w.3935E+02,bad
nstx_135388/N10/egn10w.4242E+02,good
nstx_135388/N10/egn10w.4420E+02,bad
